MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
40.099	0.04	0.45	0.04	0.45
40.199	0.04	0.45	0.04	0.45
40.299	0.04	0.45	0.04	0.45
40.399	0.04	0.45	0.04	0.45
40.499	0.04	0.45	0.04	0.45
40.599	0.04	0.45	0.04	0.45
40.699	0.04	0.45	0.04	0.45
40.799	0.04	0.45	0.04	0.45
40.899	0.04	0.45	0.04	0.45
40.999	0.04	0.45	0.04	0.45
41.099	0.04	0.45	0.04	0.45
41.199	0.04	0.45	0.04	0.45
41.299	0.04	0.45	0.04	0.45
41.399	0.04	0.45	0.04	0.45
41.499	0.04	0.45	0.04	0.45
41.599	0.04	0.45	0.04	0.45
41.699	0.04	0.45	0.04	0.45
41.799	0.04	0.45	0.04	0.45
41.899	0.04	0.45	0.04	0.45
41.999	0.04	0.45	0.04	0.45
42.099	0.04	0.45	0.04	0.45
42.199	0.04	0.45	0.04	0.45
42.299	0.04	0.45	0.04	0.45
42.399	0.04	0.45	0.04	0.45
42.499	0.04	0.45	0.04	0.45
42.599	0.04	0.45	0.04	0.45
42.699	0.04	0.45	0.04	0.45
42.799	0.035	0.45	0.035	0.45
42.899	0.04	0.45	0.04	0.45
42.999	0.04	0.45	0.04	0.45
43.099	0.04	0.45	0.04	0.45
43.199	0.04	0.45	0.04	0.45
43.299	0.04	0.45	0.04	0.45
43.399	0.04	0.45	0.04	0.45
43.499	0.04	0.45	0.04	0.45
43.599	0.04	0.45	0.04	0.45
43.699	0.04	0.45	0.04	0.45
43.799	0.04	0.45	0.04	0.45
43.899	0.04	0.45	0.04	0.45
43.999	0.035	0.45	0.035	0.45
44.099	0.04	0.45	0.04	0.45
44.199	0.04	0.45	0.04	0.45
44.299	0.04	0.45	0.04	0.45
44.399	0.04	0.45	0.04	0.45
44.499	0.04	0.45	0.04	0.45
44.599	0.04	0.45	0.04	0.45
44.699	0.04	0.45	0.04	0.45
44.799	0.04	0.45	0.04	0.45
44.899	0.04	0.45	0.04	0.45
44.999	0.04	0.45	0.04	0.45
45.099	0.04	0.45	0.04	0.45
45.199	0.04	0.45	0.04	0.45
45.299	0.04	0.45	0.04	0.45
45.399	0.04	0.45	0.04	0.45
45.499	0.04	0.45	0.04	0.45
45.599	0.04	0.45	0.04	0.45
45.699	0.04	0.45	0.04	0.45
45.799	0.04	0.45	0.04	0.45
45.899	0.04	0.45	0.04	0.45
45.999	0.035	0.45	0.035	0.45
46.099	0.04	0.45	0.04	0.45
46.199	0.035	0.45	0.035	0.45
46.299	0.04	0.45	0.04	0.45
46.399	0.035	0.45	0.035	0.45
46.499	0.04	0.45	0.04	0.45
46.599	0.035	0.45	0.035	0.45
46.699	0.035	0.45	0.035	0.45
46.799	0.035	0.45	0.035	0.45
46.899	0.04	0.45	0.04	0.45
46.999	0.035	0.45	0.035	0.45
47.099	0.04	0.45	0.04	0.45
47.199	0.035	0.45	0.035	0.45
47.299	0.035	0.45	0.035	0.45
47.399	0.035	0.45	0.035	0.45
47.499	0.035	0.45	0.035	0.45
47.599	0.04	0.45	0.04	0.45
47.699	0.04	0.45	0.04	0.45
47.799	0.035	0.45	0.035	0.45
47.899	0.035	0.45	0.035	0.45
47.999	0.035	0.45	0.035	0.45
48.099	0.04	0.45	0.04	0.45
48.199	0.04	0.45	0.04	0.45
48.299	0.04	0.45	0.04	0.45
48.399	0.04	0.45	0.04	0.45
48.499	0.035	0.45	0.035	0.45
48.599	0.035	0.45	0.035	0.45
48.699	0.04	0.45	0.04	0.45
48.799	0.04	0.45	0.04	0.45
48.899	0.04	0.45	0.04	0.45
48.999	0.04	0.45	0.04	0.45
49.099	0.04	0.45	0.04	0.45
49.199	0.04	0.45	0.04	0.45
49.299	0.035	0.45	0.035	0.45
49.399	0.04	0.45	0.04	0.45
49.499	0.035	0.45	0.035	0.45
49.599	0.035	0.45	0.035	0.45
49.699	0.035	0.45	0.035	0.45
49.799	0.035	0.45	0.035	0.45
49.899	0.035	0.45	0.035	0.45
49.999	0.035	0.45	0.035	0.45
